    0.000      0.000      0.000      0.000
    0.012    -25.840      0.000      0.359
    0.016    -31.791      0.000      0.359
    0.018    -34.488      0.000      0.359
    0.019    -40.048      0.000      0.359
    0.020    -37.392      0.000      0.359
    0.020    -42.448      0.000      0.359
    0.021    -40.527      0.000      0.359
    0.024    -23.592      0.000      0.359
    0.027    -32.270      0.000      0.359
    0.027    -26.989      0.000      0.359
    0.028    -24.297      0.000      0.359
    0.028    -35.703      0.000      0.359
    0.028    -37.690      0.000      0.359
    0.029    -40.881      0.000      0.359
    0.054    -26.519      0.000      0.359
    0.055    -40.128      0.000      0.359
    0.056    -41.595      0.000      0.359
    0.057    -35.617      0.000      0.359
    0.094    -20.944      0.000      0.359
    0.117    -22.881      0.000      0.359
    0.121    -31.369      0.000      0.359
    0.123    -33.525      0.000      0.359
    0.123    -33.029      0.000      0.359
    0.126    -35.931      0.000      0.359
    0.128    -34.734      0.000      0.359
    0.129    -36.924      0.000      0.359
    0.129    -30.512      0.000      0.359
    0.137    -23.166      0.000      0.359
    0.156    -18.690      0.000      0.359
    0.191    -17.717      0.000      0.359
    0.197    -32.024      0.000      0.359
    0.197    -33.011      0.000      0.359
    0.197    -27.297      0.000      0.359
    0.200    -23.602      0.000      0.359
    0.202    -24.153      0.000      0.359
    0.203    -24.922      0.000      0.359
    0.203    -31.508      0.000      0.359
    0.203    -34.447      0.000      0.359
    0.203    -30.345      0.000      0.359
    0.205    -29.451      0.000      0.359
    0.205    -27.385      0.000      0.359
    0.205    -24.268      0.000      0.359
    0.206    -26.518      0.000      0.359
    0.206    -24.043      0.000      0.359
    0.206    -33.058      0.000      0.359
    0.206    -35.179      0.000      0.359
    0.207    -26.512      0.000      0.359
    0.210    -20.706      0.000      0.359
    0.210    -30.159      0.000      0.359
    0.210    -28.347      0.000      0.359
    0.211    -24.313      0.000      0.359
    0.211    -27.953      0.000      0.359
    0.211    -27.289      0.000      0.359
    0.212    -30.014      0.000      0.359
    0.212    -33.185      0.000      0.359
    0.212    -33.430      0.000      0.359
    0.212    -30.325      0.000      0.359
    0.216    -17.229      0.000      0.359
    0.219    -15.215      0.000      0.359
    0.219    -27.074      0.000      0.359
    0.224    -15.156      0.000      0.359
    0.227    -16.769      0.000      0.359
    0.227    -23.722      0.000      0.359
    0.227    -27.457      0.000      0.359
    0.227    -25.451      0.000      0.359
    0.228    -27.099      0.000      0.359
    0.228    -30.769      0.000      0.359
    0.228    -29.236      0.000      0.359
    0.228    -27.926      0.000      0.359
    0.229    -22.507      0.000      0.359
    0.229    -21.565      0.000      0.359
    0.230    -18.905      0.000      0.359
    0.231    -23.655      0.000      0.359
    0.231    -30.543      0.000      0.359
    0.231    -29.529      0.000      0.359
    0.231    -29.736      0.000      0.359
    0.231    -26.492      0.000      0.359
    0.231    -21.090      0.000      0.359
    0.232    -18.530      0.000      0.359
    0.233    -17.293      0.000      0.359
    0.233    -23.151      0.000      0.359
    0.233    -24.199      0.000      0.359
    0.233    -26.005      0.000      0.359
    0.234    -21.723      0.000      0.359
    0.234    -21.492      0.000      0.359
    0.234    -23.882      0.000      0.359
    0.237    -13.604      0.000      0.359
    0.239    -10.304      0.000      0.359
    0.240    -11.267      0.000      0.359
    0.241    -15.946      0.000      0.359
    0.241    -14.997      0.000      0.359
    0.242    -15.159      0.000      0.359
    0.243    -11.493      0.000      0.359
    0.243    -12.137      0.000      0.359
    0.244    -12.784      0.000      0.359
    0.244    -14.562      0.000      0.359
    0.246    -12.400      0.000      0.359
    0.247    -12.980      0.000      0.359
    0.248    -17.104      0.000      0.359
    0.249    -13.345      0.000      0.359
    0.250    -11.867      0.000      0.359
    0.251    -12.461      0.000      0.359
    0.251    -12.918      0.000      0.359
    0.252    -12.486      0.000      0.359
    0.252    -13.925      0.000      0.359
    0.252    -15.748      0.000      0.359
    0.254    -11.286      0.000      0.359
    0.254    -11.824      0.000      0.359
    0.254    -14.979      0.000      0.359
    0.255    -12.375      0.000      0.359
    0.255    -12.157      0.000      0.359
    0.255     -9.119      0.000      0.359
    0.259     -7.696      0.000      0.359
    0.260    -10.334      0.000      0.359
    0.260    -13.209      0.000      0.359
    0.260    -11.804      0.000      0.359
    0.261    -10.015      0.000      0.359
    0.262     -9.157      0.000      0.359
    0.263     -9.188      0.000      0.359
    0.264     -8.575      0.000      0.359
    0.277     -3.352      0.000      0.359
    0.289     -4.215      0.000      0.359
    0.294     -1.349      0.000      0.359
    0.296     -2.966      0.000      0.359
    0.297     -5.316      0.000      0.359
    0.297     -6.325      0.000      0.359
    0.298     -5.061      0.000      0.359
    0.300     -4.591      0.000      0.359
    0.300     -6.052      0.000      0.359
    0.301     -6.144      0.000      0.359
    0.301     -8.072      0.000      0.359
    0.303     -6.260      0.000      0.359
    0.304     -7.462      0.000      0.359
    0.305     -6.618      0.000      0.359
    0.306     -6.438      0.000      0.359
    0.308     -6.717      0.000      0.359
    0.311     -2.963      0.000      0.359
    0.311     -4.996      0.000      0.359
    0.313     -4.893      0.000      0.359
    0.315     -7.175      0.000      0.359
    0.317     -8.194      0.000      0.359
    0.317     -6.365      0.000      0.359
    0.317     -7.860      0.000      0.359
    0.317     -6.052      0.000      0.359
    0.318     -5.260      0.000      0.359
    0.318     -3.911      0.000      0.359
    0.319     -2.782      0.000      0.359
    0.319     -3.288      0.000      0.359
    0.320     -3.257      0.000      0.359
    0.321     -3.755      0.000      0.359
    0.323     -3.044      0.000      0.359
    0.323     -4.229      0.000      0.359
    0.323     -5.367      0.000      0.359
    0.323     -4.124      0.000      0.359
    0.324     -2.645      0.000      0.359
    0.324     -3.483      0.000      0.359
    0.324     -0.223      0.000      0.359
    0.324      0.000      0.039      0.326
    0.298      0.000      0.046      0.323
    0.274      0.000      0.045      0.327
    0.253      0.000      0.045      0.331
    0.237      0.000      0.044      0.335
    0.223      0.000      0.044      0.338
    0.180      0.000      0.044      0.347
